"LPRIX" "STUDIO" "T1" "T2" "T3" "T4" "T5" "HOUSE" "PARKING" "GREEN" "COORD1" "COORD2"
"339" 5.78074351579233 0 0 0 1 0 0 0 0 579.668870994467 96333 99600
"340" 5.82008293035236 0 0 1 0 0 0 0 0 579.668870994467 96333 99600
"341" 5.76205138278018 0 0 0 1 0 0 0 0 579.668870994467 96333 99600
"342" 5.37527840768417 0 0 0 1 0 0 0 0 515.800348972352 96324 99683
"343" 5.26785815906333 0 1 0 0 0 0 0 0 365.27523868995 96432 99791
"344" 6.06378520868761 0 0 0 1 0 0 1 0 365.27523868995 96432 99791
"345" 5.47227067367148 0 0 0 1 0 0 0 0 570.487510818598 96449 99556
"346" 5.12396397940326 0 0 1 0 0 0 0 0 570.487510818598 96449 99556
"347" 4.97673374242057 0 0 1 0 0 0 0 0 325.203013516173 96372 99902
"348" 5.62040086571715 0 0 1 0 0 0 0 0 325.203013516173 96372 99902
"349" 5.97888576490112 0 0 0 0 1 0 0 1 325.203013516173 96372 99902
"350" 5.30330490805908 0 0 0 1 0 0 1 0 325.203013516173 96372 99902
"351" 5.46383180502561 0 0 0 1 0 0 0 0 489.29030237682 96779 100563
"352" 5.21493575760899 0 1 0 0 0 0 0 1 489.29030237682 96779 100563
"353" 5.15329159449778 0 0 0 1 0 0 0 1 489.29030237682 96779 100563
"354" 5.50533153593236 0 0 0 1 0 0 0 0 489.29030237682 96779 100563
"355" 5.38449506278909 0 0 1 0 0 0 0 0 329.514794812008 96867 100328
"356" 5.56452040732269 0 0 0 1 0 0 0 0 329.514794812008 96867 100328
"357" 5.5683445037611 0 0 0 1 0 0 0 1 329.514794812008 96867 100328
"358" 5.40267738187228 0 0 1 0 0 0 0 1 328.762832449168 96915 100265
"359" 6.38856140554563 0 0 0 0 1 0 0 1 324.044749996046 96956 100122
"360" 6.23832462503951 0 0 0 0 1 0 1 1 279.02867236182 96912 100100
"361" 5.66296048013595 0 0 0 1 0 0 0 0 123.583979544276 96645 99973
"362" 4.44265125649032 0 1 0 0 0 0 0 0 123.583979544276 96645 99973
"363" 5.11799381241676 0 0 1 0 0 0 0 0 123.583979544276 96645 99973
"364" 4.96284463025991 0 1 0 0 0 0 0 0 116.931603940081 96545 100019
"365" 5.4380793089232 0 0 1 0 0 0 0 0 164.246765569371 96489 100017
"366" 5.51342874616498 0 0 1 0 0 0 0 1 364.869839805923 96454 100011
"367" 5.46806014113513 0 0 1 0 0 0 0 1 364.869839805923 96454 100011
"368" 5.63121178182137 0 0 0 0 1 0 0 1 364.869839805923 96454 100011
"369" 5.40267738187228 0 0 1 0 0 0 0 0 364.869839805923 96454 100011
"370" 5.40267738187228 1 0 0 0 0 0 0 0 364.869839805923 96454 100011
"371" 4.83628190695148 0 0 1 0 0 0 0 0 364.869839805923 96454 100011
"372" 5.4380793089232 0 0 0 0 1 0 0 0 364.869839805923 96454 100011
"373" 5.56068163101553 0 0 0 1 0 0 0 0 256.284997610083 96402 99985
"374" 5.75574221358691 0 0 0 1 0 0 0 0 256.284997610083 96402 99985
"375" 4.57471097850338 0 1 0 0 0 0 0 0 269.833281861226 96366 100057
"376" 5.0998664278242 0 0 1 0 0 0 0 0 269.833281861226 96366 100057
"377" 4.81218435537242 0 0 1 0 0 0 0 0 269.833281861226 96366 100057
"378" 4.81218435537242 0 0 1 0 0 0 0 0 269.833281861226 96366 100057
"379" 4.81218435537242 0 0 1 0 0 0 0 0 269.833281861226 96366 100057
"380" 4.99043258677874 1 0 0 0 0 0 0 0 231.534014779686 96273 100050
"381" 4.86753445045558 1 0 0 0 0 0 0 0 188.002659555656 96307 100117
"382" 5.96357934361845 0 0 0 0 0 1 0 0 315.792653492763 96559 100403
"383" 4.44265125649032 1 0 0 0 0 0 0 0 276.524863258261 96688 100367
"384" 5.12989871492307 0 1 0 0 0 0 0 0 276.524863258261 96688 100367
"385" 5.85507192220243 0 0 0 1 0 0 0 0 156.118544702415 96706 100234
"386" 5.96357934361845 0 0 0 0 1 0 0 1 156.118544702415 96706 100234
"387" 5.605802066296 0 0 0 0 1 0 0 0 156.118544702415 96706 100234
"388" 5.38449506278909 0 0 0 0 1 0 1 0 156.118544702415 96706 100234
"389" 6.37842618365159 0 0 0 0 1 0 1 0 156.118544702415 96706 100234
"390" 4.55387689160054 0 0 0 1 0 0 0 0 23.7065391822594 96654 100085
"391" 5.12396397940326 0 0 1 0 0 0 0 0 153.792067415716 96579 100240
"392" 6.08904487544685 0 0 0 1 0 0 0 0 153.792067415716 96579 100240
"393" 4.30406509320417 0 0 1 0 0 0 0 0 153.792067415716 96579 100240
"394" 5.71042701737487 0 0 0 0 1 0 0 1 153.792067415716 96579 100240
"395" 5.84932477994686 0 0 0 1 0 0 0 0 153.792067415716 96579 100240
"396" 5.4510384535657 0 0 1 0 0 0 0 0 153.792067415716 96579 100240
"397" 6.10702288774225 0 0 0 0 1 0 0 0 153.792067415716 96579 100240
"398" 4.91998092582813 0 1 0 0 0 0 0 1 153.792067415716 96579 100240
"399" 5.52146091786225 0 0 1 0 0 0 0 0 153.792067415716 96579 100240
"400" 5.75890177387728 0 0 0 1 0 0 0 0 153.792067415716 96579 100240
"401" 5.63121178182137 0 0 0 0 0 1 0 0 448.528705881797 96876 100473
"402" 5.08759633523238 0 0 0 0 1 0 0 1 448.528705881797 96876 100473
"403" 5.17614973257383 0 0 0 0 1 0 0 0 448.528705881797 96876 100473
"404" 5.73009978297357 0 0 0 0 0 1 0 0 448.528705881797 96876 100473
"405" 6.19440539110467 0 0 0 0 1 0 0 0 448.528705881797 96876 100473
"406" 5.58724865840025 0 0 0 1 0 0 0 0 448.528705881797 96876 100473
"407" 5.56068163101553 0 0 0 0 1 0 0 0 448.528705881797 96876 100473
"408" 4.60517018598809 0 0 1 0 0 0 0 0 448.528705881797 96876 100473
"409" 5.40267738187228 0 0 0 0 1 0 0 1 448.528705881797 96876 100473
"410" 4.51085950651685 0 0 1 0 0 0 0 0 448.528705881797 96876 100473
"411" 4.27666611901606 1 0 0 0 0 0 0 0 248.394846967484 96443 100282
"412" 5.54907608489522 0 0 0 1 0 0 0 0 248.394846967484 96443 100282
"413" 4.20469261939097 0 0 1 0 0 0 0 0 248.394846967484 96443 100282
"414" 4.80402104473326 0 0 0 1 0 0 0 0 248.394846967484 96443 100282
"415" 4.48863636973214 0 1 0 0 0 0 0 0 248.394846967484 96443 100282
"416" 4.48863636973214 0 1 0 0 0 0 0 0 248.394846967484 96443 100282
"417" 6.07073772800249 0 0 0 0 1 0 0 1 NA NA NA
"418" 6.26909628370626 0 0 0 0 0 1 0 1 NA NA NA
"419" 5.30330490805908 0 0 0 0 1 0 0 0 333.594064695402 96820 100770
"420" 6.66695679242921 0 0 0 1 0 0 0 1 192.005208262693 96370 100347
"421" 5.89164421182577 0 0 0 0 1 0 0 0 192.005208262693 96370 100347
"422" 5.57215403217776 0 1 0 0 0 0 0 0 192.005208262693 96370 100347
"423" 6.02102334934953 0 0 0 0 1 0 0 0 192.005208262693 96370 100347
"424" 5.64897423816121 0 0 0 0 0 1 0 1 192.005208262693 96370 100347
"425" 6.40191719672719 0 0 0 1 0 0 1 0 192.005208262693 96370 100347
"426" 5.30330490805908 0 0 1 0 0 0 0 0 173.441632833642 96224 100439
"427" 5.75890177387728 0 0 0 1 0 0 1 0 281.442711754986 96106 100535
"428" 5.82008293035236 0 0 0 0 1 0 0 0 426.456328362002 96458 100790
"429" 5.7268477475872 0 0 0 0 1 0 0 1 426.456328362002 96458 100790
"430" 5.99146454710798 0 0 0 0 0 1 0 1 426.456328362002 96458 100790
"431" 5.89440283426485 0 0 0 0 1 0 0 1 426.456328362002 96458 100790
"432" 5.95842469302978 0 0 0 0 1 0 0 1 426.456328362002 96458 100790
"433" 6.24222326545517 0 0 0 0 0 1 0 0 426.456328362002 96458 100790
"434" 5.08759633523238 0 0 1 0 0 0 0 0 426.456328362002 96458 100790
"435" 5.64544689764324 0 0 0 0 1 0 0 1 426.456328362002 96458 100790
"436" 6.32076829425058 0 0 0 0 1 0 0 1 426.456328362002 96458 100790
"437" 6.16961073249146 0 0 0 0 1 0 0 1 352.164734179901 96670 100755
"438" 6.27852142416584 0 0 0 0 1 0 0 1 352.164734179901 96670 100755
"439" 6.55250788703459 0 0 0 0 0 1 0 1 352.164734179901 96670 100755
"440" 5.88332238848828 0 0 0 0 1 0 0 1 352.164734179901 96670 100755
"441" 6.2709884318583 0 0 0 0 1 0 0 0 352.164734179901 96670 100755
"442" 4.77068462446567 0 1 0 0 0 0 0 0 499.376611386637 96603 100621
"443" 5.99146454710798 0 0 0 0 1 0 0 1 128.003906190397 96161 101155
"444" 5.41610040220442 0 0 0 1 0 0 0 0 157.035027939629 96640 100989
"445" 5.69035945432406 0 0 0 1 0 0 0 0 157.035027939629 96640 100989
"446" 5.34233425196481 0 0 0 1 0 0 0 0 241.447716907823 96613 100901
"447" 5.44673737166631 0 0 0 0 1 0 0 0 369.610605908434 96418 100943
"448" 5.40717177146012 0 0 0 0 1 0 0 0 734.765949129381 96360 100984
"449" 5.35658627467201 0 0 0 1 0 0 0 1 734.765949129381 96360 100984
"450" 5.64544689764324 0 0 0 0 1 0 0 0 734.765949129381 96360 100984
"451" 4.95582705760126 0 0 0 0 1 0 0 0 290.45137286644 96465 101068
"452" 5.15329159449778 0 0 0 1 0 0 0 0 290.45137286644 96465 101068
"453" 5.26269018890489 0 0 0 1 0 0 0 0 290.45137286644 96465 101068
"454" 5.30330490805908 0 0 0 1 0 0 0 0 290.45137286644 96465 101068
"455" 5.62762111369064 0 0 0 0 1 0 0 0 290.45137286644 96465 101068
"456" 5.51342874616498 0 0 0 0 1 0 0 0 290.45137286644 96465 101068
"457" 5.59471137960184 0 0 0 0 1 0 0 1 198.398588704658 96276 101133
"458" 5.12989871492307 0 0 0 1 0 0 0 0 198.398588704658 96276 101133
"459" 5.32300997913841 0 0 0 1 0 0 0 0 198.398588704658 96276 101133
"460" 5.48063892334199 0 0 0 0 1 0 0 0 198.398588704658 96276 101133
"461" 5.14166355650266 0 0 1 0 0 0 0 0 198.398588704658 96276 101133
"462" 5.41610040220442 0 0 0 1 0 0 0 0 198.398588704658 96276 101133
"463" 5.4380793089232 0 0 0 0 1 0 0 0 198.398588704658 96276 101133
"464" 5.35185813347607 0 0 0 1 0 0 0 1 198.398588704658 96276 101133
"465" 5.25749537202778 0 0 0 1 0 0 0 0 198.398588704658 96276 101133
"466" 5.7268477475872 0 0 0 0 1 0 0 0 198.398588704658 96276 101133
"467" 5.21493575760899 0 0 0 1 0 0 0 0 145.523194027619 96610 101118
"468" 5.4971682252932 0 0 0 0 1 0 0 0 145.523194027619 96610 101118
"469" 5.67675380226828 0 0 0 0 1 0 0 0 145.523194027619 96610 101118
"470" 5.47227067367148 0 0 0 0 1 0 0 0 145.523194027619 96610 101118
"471" 5.57594910314632 0 0 0 0 1 0 0 0 145.523194027619 96610 101118
"472" 5.40267738187228 0 0 0 0 1 0 0 0 145.523194027619 96610 101118
"473" 5.4510384535657 0 0 1 0 0 0 0 1 145.523194027619 96610 101118
"474" 5.35185813347607 0 0 1 0 0 0 0 1 145.523194027619 96610 101118
"475" 5.35185813347607 0 0 0 1 0 0 0 0 145.523194027619 96610 101118
"476" 5.75890177387728 0 0 0 0 1 0 0 0 145.523194027619 96610 101118
"477" 6.16120732169508 0 0 0 0 1 0 1 1 145.523194027619 96610 101118
"478" 5.18178355029209 1 0 0 0 0 0 0 0 NA NA NA
"479" 4.63472898822964 0 1 0 0 0 0 0 0 NA NA NA
"480" 6.33150184989369 0 0 0 0 1 0 0 1 NA NA NA
"481" 6.29894924685594 0 0 0 0 1 0 0 1 NA NA NA
"482" 6.21060007702465 0 0 0 1 0 0 0 0 NA NA NA
"483" 6.16120732169508 0 0 0 0 1 0 0 1 NA NA NA
"484" 4.99721227376411 1 0 0 0 0 0 0 1 NA NA NA
"485" 5.31320597904179 0 0 0 1 0 0 1 0 NA NA NA
"486" 6.07073772800249 0 0 0 0 1 0 0 0 370.95147930693 95931 100979
"487" 5.69035945432406 0 0 0 0 1 0 0 1 131.186889588861 95541 101065
"488" 5.58724865840025 0 0 0 0 1 0 0 1 131.186889588861 95541 101065
"489" 5.87773578177964 0 0 0 1 0 0 0 1 131.186889588861 95541 101065
"490" 5.88332238848828 0 0 0 0 1 0 0 1 131.186889588861 95541 101065
"491" 5.98393628068719 0 0 0 0 0 1 0 0 131.186889588861 95541 101065
"492" 5.67332326717149 0 0 0 1 0 0 0 0 131.186889588861 95541 101065
"493" 6.01859321449623 0 0 0 0 1 0 0 1 55.3624421426656 95074 100717
"494" 5.87773578177964 0 0 0 0 1 0 0 0 55.3624421426656 95074 100717
"495" 5.67332326717149 0 0 0 0 1 0 1 1 55.3624421426656 95074 100717
"496" 6.289715570909 0 0 0 0 1 0 1 0 55.3624421426656 95074 100717
"497" 5.62762111369064 0 0 0 1 0 0 0 0 NA NA NA
"498" 4.23410650459726 0 0 0 1 0 0 0 0 NA NA NA
"499" 6.05678401322862 0 0 0 0 1 0 0 0 NA NA NA
"500" 5.78074351579233 0 0 0 0 1 0 0 0 NA NA NA
"501" 5.84643877505772 0 0 0 0 1 0 0 0 NA NA NA
"502" 5.96870755998537 0 0 0 0 1 0 0 0 NA NA NA
"503" 5.91620206260744 0 0 0 1 0 0 0 0 NA NA NA
"504" 5.22035582507832 0 0 0 0 1 0 1 0 NA NA NA
"505" 5.66642668811243 0 0 0 0 1 0 0 0 203.179723397784 95131 100465
"506" 6.1527326947041 0 0 0 0 0 1 1 1 NA NA NA
"507" 5.4380793089232 0 0 0 1 0 0 0 0 314.579083856508 95398 100600
"508" 6.73696695800186 0 0 0 0 0 1 1 1 314.579083856508 95398 100600
"509" 6.11589212548303 0 0 0 0 1 0 1 1 275.109069279804 95281 100466
"510" 5.24702407216049 0 0 1 0 0 0 0 0 214.888343099387 95201 100480
"511" 6.15060276844628 0 0 0 0 1 0 0 1 276.08875384557 95417 100796
"512" 5.59842195899838 0 1 0 0 0 0 0 0 276.08875384557 95417 100796
"513" 6.22851100359118 0 0 0 1 0 0 0 0 276.08875384557 95417 100796
"514" 6.04500531403601 0 0 0 0 0 1 0 1 276.08875384557 95417 100796
"515" 5.69035945432406 0 0 0 1 0 0 0 0 276.08875384557 95417 100796
"516" 5.78074351579233 0 0 0 1 0 0 0 1 276.08875384557 95417 100796
"517" 5.59842195899838 0 0 0 0 1 0 0 0 276.08875384557 95417 100796
"518" 5.77144112313002 0 0 1 0 0 0 0 1 276.08875384557 95417 100796
"519" 5.65948221575962 0 0 0 0 1 0 0 1 460.895866763849 95829 100880
"520" 5.37527840768417 0 0 0 1 0 0 0 0 460.895866763849 95829 100880
"521" 5.33753807970132 0 0 0 1 0 0 0 0 532.888356037172 95879 100819
"522" 4.84418708645859 1 0 0 0 0 0 0 1 457.017505135197 95993 100851
"523" 5.69035945432406 0 0 0 1 0 0 0 1 388.72612466877 96217 100900
"524" 5.32300997913841 0 0 1 0 0 0 0 0 375.373147681077 95979 100575
"525" 5.28320372873799 0 0 1 0 0 0 0 0 375.373147681077 95979 100575
"526" 6.19847871649231 0 0 0 0 1 0 1 1 291.815009894968 95955 100434
"527" 5.05624580534831 1 0 0 0 0 0 0 0 336.815973492945 95874 100370
"528" 4.99043258677874 0 0 1 0 0 0 0 0 336.815973492945 95874 100370
"529" 4.66343909411207 1 0 0 0 0 0 0 0 336.815973492945 95874 100370
"530" 5.05624580534831 1 0 0 0 0 0 0 0 336.815973492945 95874 100370
"531" 6.39024066706535 0 0 0 0 0 1 1 1 336.815973492945 95874 100370
"532" 5.19295685089021 0 0 1 0 0 0 0 0 441.311681241274 95755 100234
"533" 5.4971682252932 0 0 1 0 0 0 0 0 441.311681241274 95755 100234
"534" 5.63478960316925 0 0 0 1 0 0 0 0 526.773195977168 95607 100563
"535" 5.73009978297357 0 0 0 0 0 1 0 0 526.773195977168 95607 100563
"536" 5.31811999384422 0 0 0 1 0 0 0 0 526.773195977168 95607 100563
"537" 5.62040086571715 0 0 0 0 1 0 0 0 526.773195977168 95607 100563
"538" 5.61677109766657 0 0 0 0 1 0 0 0 526.773195977168 95607 100563
"539" 5.63835466933375 0 0 0 1 0 0 0 1 545.165112603512 95657 100586
"540" 6.08221891037645 0 0 0 0 1 0 0 0 391.046033095849 95684 100793
"541" 5.85507192220243 0 0 0 0 0 1 0 1 395.202479749305 95727 100836
"542" 5.82894561761021 0 0 0 0 1 0 0 1 395.202479749305 95727 100836
"543" 5.53733426701854 0 0 0 0 1 0 0 0 517.757665322301 95972 100794
"544" 5.12989871492307 0 0 0 0 1 0 0 0 517.757665322301 95972 100794
"545" 5.07517381523383 0 0 0 1 0 0 0 0 427.790836741509 95806 100446
"546" 5.27299955856375 0 0 0 0 1 0 0 0 427.790836741509 95806 100446
"547" 5.49306144334055 0 0 0 0 1 0 0 0 427.790836741509 95806 100446
"548" 4.46590811865458 0 1 0 0 0 0 1 0 427.790836741509 95806 100446
"549" 5.19295685089021 0 0 0 1 0 0 0 0 427.790836741509 95806 100446
"550" 4.46590811865458 0 0 1 0 0 0 1 0 427.790836741509 95806 100446
"551" 6.01859321449623 0 0 0 0 0 1 0 0 476.1701376609 95728 100361
"552" 5.47227067367148 0 0 0 0 0 1 0 0 494.200364224876 95800 100565
"553" 5.37527840768417 0 0 0 0 1 0 0 0 494.200364224876 95800 100565
"554" 5.46383180502561 0 0 0 0 1 0 0 0 494.200364224876 95800 100565
"555" 5.59842195899838 0 0 0 0 1 0 0 0 494.200364224876 95800 100565
"556" 5.49306144334055 0 0 0 1 0 0 0 0 494.200364224876 95800 100565
"557" 5.4380793089232 0 0 0 1 0 0 0 0 494.200364224876 95800 100565
"558" 5.28320372873799 0 0 0 0 1 0 0 0 494.200364224876 95800 100565
"559" 6.08449941307517 0 0 0 0 0 1 0 0 494.200364224876 95800 100565
"560" 5.49306144334055 0 0 0 1 0 0 0 0 494.200364224876 95800 100565
"561" 5.57594910314632 0 0 0 0 1 0 0 0 575.41028840298 95631 100468
"562" 4.86753445045558 0 1 0 0 0 0 0 0 575.41028840298 95631 100468
"563" 5.15905529921453 0 0 0 1 0 0 0 0 575.41028840298 95631 100468
"564" 5.44673737166631 0 0 0 1 0 0 0 1 575.41028840298 95631 100468
"565" 5.18178355029209 0 0 0 1 0 0 0 0 575.41028840298 95631 100468
"566" 5.15329159449778 0 0 0 1 0 0 0 0 575.41028840298 95631 100468
"567" 5.41164605185504 0 0 0 1 0 0 0 1 575.41028840298 95631 100468
"568" 5.67675380226828 0 0 0 1 0 0 0 1 575.41028840298 95631 100468
"569" 5.62401750618734 0 0 0 1 0 0 0 0 575.41028840298 95631 100468
"570" 5.42053499927229 0 0 0 1 0 0 0 1 575.41028840298 95631 100468
"571" 4.99721227376411 0 1 0 0 0 0 0 1 575.41028840298 95631 100468
"572" 5.08759633523238 1 0 0 0 0 0 0 1 520.240329078783 95866 100671
"573" 5.32787616878958 0 0 0 0 1 0 0 0 520.240329078783 95866 100671
"574" 5.32300997913841 0 0 0 1 0 0 0 0 520.240329078783 95866 100671
"575" 5.00394630594546 0 0 1 0 0 0 0 0 520.240329078783 95866 100671
"576" 5.48893772615669 0 0 0 1 0 0 0 0 486.259190144515 95727 100136
"577" 5.24702407216049 0 0 1 0 0 0 0 0 418.119600114608 95785 100186
"578" 4.82028156560504 0 1 0 0 0 0 0 0 418.119600114608 95785 100186
"579" 5.20948615284142 0 0 1 0 0 0 0 0 418.119600114608 95785 100186
"580" 4.75359019110636 0 1 0 0 0 0 0 0 418.119600114608 95785 100186
"581" 5.08759633523238 0 0 1 0 0 0 0 0 418.119600114608 95785 100186
"582" 6.43133108193348 0 0 0 0 1 0 0 1 418.119600114608 95785 100186
"583" 5.25749537202778 0 1 0 0 0 0 0 0 418.119600114608 95785 100186
"584" 5.30826769740121 0 1 0 0 0 0 0 0 418.119600114608 95785 100186
"585" 4.33073334028633 0 1 0 0 0 0 0 0 356.679127508185 95839 100246
"586" 5.49306144334055 0 0 0 1 0 0 0 0 318.265612342898 95877 100281
"587" 5.14749447681345 0 0 1 0 0 0 0 0 318.265612342898 95877 100281
"588" 5.76205138278018 0 0 0 0 1 0 0 1 246.981780704569 96065 100478
"589" 5.27299955856375 0 0 0 1 0 0 0 0 175.328263551545 96119 100426
"590" 5.72031177660741 0 1 0 0 0 0 0 0 33.2415402771893 96199 100301
"591" 5.56068163101553 0 0 1 0 0 0 0 0 67.6756972627545 96217 100204
"592" 5.37527840768417 0 0 0 1 0 0 0 0 67.6756972627545 96217 100204
"593" 5.16478597392351 1 0 0 0 0 0 0 0 150.455973626839 96121 100137
"594" 5.65248918026865 0 0 1 0 0 0 0 0 150.455973626839 96121 100137
"595" 4.55387689160054 0 0 1 0 0 0 0 0 150.455973626839 96121 100137
"596" 5.88332238848828 0 0 0 0 1 0 0 0 150.455973626839 96121 100137
"597" 5.63835466933375 0 0 0 1 0 0 0 0 222.647703783354 96141 100052
"598" 6.22257626807137 0 0 0 0 0 1 0 0 443.482806882071 95949 99899
"599" 5.56068163101553 0 0 1 0 0 0 0 0 443.482806882071 95949 99899
"600" 6.50279004591562 0 0 0 0 1 0 0 0 512.079095453036 95877 99826
"601" 4.75359019110636 1 0 0 0 0 0 0 0 459.234145071988 95857 99775
"602" 5.17614973257383 1 0 0 0 0 0 0 0 459.234145071988 95857 99775
"603" 6.49978704065585 0 0 1 0 0 0 1 1 483.249418002754 95876 99905
"604" 5.27299955856375 0 1 0 0 0 0 0 0 466.512593613506 95792 100033
"605" 5.85220247977447 0 0 0 1 0 0 0 1 559.494414628064 95662 99964
"606" 5.19295685089021 0 0 1 0 0 0 1 0 559.494414628064 95662 99964
"607" 5.43372200355424 0 0 0 1 0 0 0 0 514.606645895678 95727 100054
"608" 5.29831736654804 0 0 1 0 0 0 0 0 542.963166338197 95680 100096
"609" 5.61677109766657 0 0 0 1 0 0 1 0 572.877822925622 95640 100126
"610" 4.47733681447821 0 1 0 0 0 0 0 0 254.892134048895 95942 100237
"611" 5.29831736654804 0 0 1 0 0 0 0 0 254.892134048895 95942 100237
"612" 4.31748811353631 0 1 0 0 0 0 0 0 254.892134048895 95942 100237
"613" 4.88280192258637 1 0 0 0 0 0 0 0 254.892134048895 95942 100237
"614" 5.61677109766657 0 0 1 0 0 0 0 0 254.892134048895 95942 100237
"615" 6.01859321449623 0 0 0 1 0 0 0 1 195.72429588582 96003 100306
"616" 4.99721227376411 0 1 0 0 0 0 0 0 195.72429588582 96003 100306
"617" 4.75359019110636 1 0 0 0 0 0 0 0 195.72429588582 96003 100306
"618" 4.94875989037817 0 1 0 0 0 0 0 0 140.630722105804 96066 100212
"619" 5.15329159449778 0 0 1 0 0 0 0 0 140.630722105804 96066 100212
"620" 5.37527840768417 0 0 0 1 0 0 0 0 140.630722105804 96066 100212
"621" 5.35658627467201 0 1 0 0 0 0 0 0 140.630722105804 96066 100212
"622" 5.34233425196481 0 0 1 0 0 0 0 0 140.630722105804 96066 100212
"623" 5.06890420222023 0 0 1 0 0 0 0 0 140.630722105804 96066 100212
"624" 5.75890177387728 0 0 0 1 0 0 0 0 140.630722105804 96066 100212
"625" 5.57594910314632 0 0 1 0 0 0 0 0 140.630722105804 96066 100212
"626" 4.91998092582813 0 0 0 1 0 0 0 0 225.055548698538 96064 100085
"627" 5.58724865840025 0 0 1 0 0 0 0 0 292.837839085047 96010 100041
"628" 5.8348107370626 0 0 0 1 0 0 0 0 292.837839085047 96010 100041
"629" 5.01063529409626 1 0 0 0 0 0 0 0 292.837839085047 96010 100041
"630" 5.27811465923052 0 1 0 0 0 0 0 0 292.837839085047 96010 100041
"631" 5.64544689764324 0 0 0 1 0 0 0 0 292.837839085047 96010 100041
"632" 5.40267738187228 0 0 1 0 0 0 0 0 292.837839085047 96010 100041
"633" 5.35185813347607 0 0 1 0 0 0 0 0 292.837839085047 96010 100041
"634" 5.6937321388027 0 0 0 0 1 0 0 0 349.807089693734 95969 100001
"635" 5.7268477475872 0 0 0 0 1 0 0 0 349.807089693734 95969 100001
"636" 5.4249500174814 0 1 0 0 0 0 0 0 349.807089693734 95969 100001
"637" 4.39444915467244 0 0 1 0 0 0 0 0 366.019125183371 95884 100075
"638" 6.79234442747081 0 0 0 0 0 1 0 0 366.019125183371 95884 100075
"639" 5.53733426701854 0 0 1 0 0 0 0 0 366.019125183371 95884 100075
"640" 5.28826703069454 0 0 1 0 0 0 0 0 269.466138874627 95931 100322
"641" 5.12989871492307 0 0 0 1 0 0 0 0 269.466138874627 95931 100322
"642" 5.72031177660741 0 0 0 1 0 0 0 0 194.370779696949 95152 99220
"643" 5.71373280550937 0 0 0 1 0 0 0 0 194.370779696949 95152 99220
"644" 5.61677109766657 0 0 0 1 0 0 0 0 194.370779696949 95152 99220
"645" 5.91350300563827 0 0 0 1 0 0 0 0 194.370779696949 95152 99220
"646" 5.66296048013595 0 0 0 1 0 0 0 0 113.159179919262 95234 99300
"647" 5.32787616878958 0 0 1 0 0 0 0 0 142.225173580488 95275 99260
"648" 5.78689738136671 0 0 1 0 0 0 0 0 184.621233881696 95314 99220
"649" 6.3297209055227 0 0 0 1 0 0 0 0 119.920807202086 95396 99126
"650" 6.36990098282823 0 0 0 0 0 1 0 0 119.920807202086 95396 99126
"651" 5.57594910314632 0 0 0 1 0 0 0 0 184.024454896625 95356 99068
"652" 4.61512051684126 1 0 0 0 0 0 0 0 320.062493897676 95232 99093
"653" 5.40267738187228 0 0 0 1 0 0 0 0 132.098448136229 95181 99157
"654" 5.37989735354046 0 0 1 0 0 0 0 0 161.226548682281 95279 99139
"655" 6.16541785423142 0 0 0 1 0 0 0 1 161.226548682281 95279 99139
"656" 5.57594910314632 0 0 0 1 0 0 0 0 199.699774661866 94978 99444
"657" 4.80402104473326 0 1 0 0 0 0 0 0 199.699774661866 94978 99444
"658" 6.08904487544685 0 0 0 1 0 0 0 0 199.699774661866 94978 99444
"659" 6.09582456243222 0 0 0 0 1 0 0 0 243.238566021098 95054 99484
"660" 6.50128967054039 0 0 0 0 1 0 0 0 243.238566021098 95054 99484
"661" 6.7945865808765 0 0 0 0 0 1 0 1 243.238566021098 95054 99484
"662" 5.85793315448346 0 0 0 0 1 0 0 0 176.819116613561 95121 99298
"663" 5.9427993751267 0 0 1 0 0 0 0 0 123.259888041487 95075 99254
"664" 5.55682806169954 0 0 1 0 0 0 0 0 438.353738435068 94937 99401
"665" 5.48893772615669 0 0 1 0 0 0 0 0 95.0841732361385 95188 99398
"666" 6.47543271670409 0 0 0 0 0 1 1 1 267.067407221473 95118 99612
"667" 6.04737217904628 0 0 0 0 1 0 1 0 632.143179983776 95448 100143
"668" 6.49223983502047 0 0 0 0 0 1 1 1 397.362554853876 95294 100323
"669" 6.64118216974059 0 0 0 0 0 1 1 1 397.362554853876 95294 100323
"670" 5.65248918026865 0 0 0 1 0 0 0 0 448.401605706313 95380 100322
"671" 5.06890420222023 0 0 1 0 0 0 0 0 420.192812884752 95459 100463
"672" 6.16541785423142 0 0 0 0 1 0 1 0 420.192812884752 95459 100463
"673" 6.01859321449623 0 0 0 0 1 0 1 0 567.987675922638 95553 100335
"674" 6.29710931993394 0 0 0 1 0 0 1 1 567.987675922638 95553 100335
"675" 5.74939298590825 0 0 0 1 0 0 0 1 579.80858910506 95618 100211
"676" 6.2709884318583 0 0 0 0 1 0 0 0 637.962381336078 95527 100047
"677" 6.17378610390194 0 0 0 0 1 0 0 0 637.962381336078 95527 100047
"678" 4.91998092582813 1 0 0 0 0 0 0 0 637.962381336078 95527 100047
"679" 4.84418708645859 1 0 0 0 0 0 0 0 637.962381336078 95527 100047
"680" 5.56452040732269 0 0 1 0 0 0 0 1 637.962381336078 95527 100047
